price,area,level,market,building,num_of_rooms,city,district,price_per_m2
469000.0,37.0,0,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,12676.0
650000.0,39.0,5,Wtórny,Kamienica,2 pokoje,Gdynia, Śródmieście,16667.0
649000.0,60.0,10,Wtórny,Blok,3 pokoje,Gdynia, Obłuże,10817.0
521000.0,45.98,4,Wtórny,Blok,3 pokoje,Gdynia, Chylonia,11331.0
525000.0,54.0,7,Wtórny,Blok,3 pokoje,Gdynia, Obłuże,9722.0
539000.0,63.0,0,Wtórny,Blok,3 pokoje,Gdynia, Dąbrowa,8556.0
515000.0,47.2,0,Wtórny,Loft,2 pokoje,Gdynia, Chylonia,10911.0
499000.0,45.0,3,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,11089.0
496000.0,48.8,4,Wtórny,Blok,2 pokoje,Gdynia, Karwiny,10164.0
790000.0,57.3,2,Wtórny,Apartamentowiec,3 pokoje,Gdynia, Witomino-Leśniczówka,13787.0
770000.0,47.0,0,Wtórny,Blok,2 pokoje,Gdynia, Wzgórze Świętego Maksymiliana,16383.0
550000.0,56.0,4,Wtórny,Blok,3 pokoje,Gdynia, Pogórze,9821.0
565000.0,57.1,0,Wtórny,Blok,3 pokoje,Gdynia, Leszczynki,9895.0
799000.0,65.0,1,Wtórny,Blok,3 pokoje,Gdynia, Chylonia,12292.0
727000.0,72.9,1,Wtórny,Blok,4 i więcej,Gdynia, Oksywie,9973.0
829000.0,58.0,3,Wtórny,Blok,3 pokoje,Gdynia, Cisowa,14293.0
540000.0,35.0,2,Wtórny,Kamienica,2 pokoje,Gdynia, Wzgórze Świętego Maksymiliana,15429.0
480000.0,47.0,9,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,10213.0
525000.0,63.0,4,Wtórny,Blok,3 pokoje,Gdynia, Obłuże,8333.0
600000.0,31.0,0,Wtórny,Blok,2 pokoje,Gdynia, Wzgórze Świętego Maksymiliana,19355.0
490000.0,47.2,1,Wtórny,Blok,2 pokoje,Gdynia, Dąbrowa,10381.0
530000.0,40.0,4,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,13250.0
409000.0,47.5,0,Wtórny,Blok,3 pokoje,Gdynia, Oksywie,8611.0
549000.0,47.0,0,Wtórny,Blok,3 pokoje,Gdynia, Obłuże,11681.0
652000.0,75.9,3,Wtórny,Kamienica,3 pokoje,Gdynia, Oksywie,8590.0
525000.0,54.0,4,Wtórny,Blok,3 pokoje,Gdynia, Cisowa,9722.0
609000.0,71.5,4,Wtórny,Blok,4 i więcej,Gdynia, Dąbrowa,8517.0
815000.0,72.0,0,Wtórny,Blok,3 pokoje,Gdynia, Grabówek,11319.0
540000.0,45.9,2,Wtórny,Blok,3 pokoje,Gdynia, Oksywie,11765.0
699000.0,63.0,3,Wtórny,Blok,4 i więcej,Gdynia, Obłuże,11095.0
520000.0,39.8,0,Wtórny,Pozostałe,2 pokoje,Gdynia, Wzgórze Świętego Maksymiliana,13065.0
1100000.0,76.0,0,Pierwotny,Blok,3 pokoje,Gdynia, Grabówek,14474.0
569000.0,42.0,2,Pierwotny,Blok,3 pokoje,Gdynia, Grabówek,13548.0
469000.0,35.0,4,Wtórny,Blok,2 pokoje,Gdynia, Witomino-Leśniczówka,13400.0
410000.0,36.06,1,Wtórny,Kamienica,1 pokój,Gdynia, Grabówek,11370.0
631000.0,63.5,4,Wtórny,Blok,3 pokoje,Gdynia, Dąbrowa,9937.0
545500.0,47.0,5,Wtórny,Apartamentowiec,3 pokoje,Gdynia, Chylonia,11606.0
360000.0,32.3,2,Wtórny,Blok,2 pokoje,Gdynia, Obłuże,11146.0
555000.0,47.0,8,Wtórny,Blok,2 pokoje,Gdynia, Działki Leśne,11809.0
459000.0,44.7,1,Wtórny,Blok,2 pokoje,Gdynia, Leszczynki,10268.0
419000.0,30.0,2,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,13967.0
450000.0,34.0,2,Wtórny,Kamienica,1 pokój,Gdynia, Chylonia,13235.0
650000.0,43.0,0,Wtórny,Blok,2 pokoje,Gdynia, Wzgórze Świętego Maksymiliana,15116.0
610000.0,43.5,1,Pierwotny,Blok,2 pokoje,Gdynia, Chwarzno-Wiczlino,14023.0
579000.0,37.0,0,Wtórny,Kamienica,2 pokoje,Gdynia, Kamienna Góra,15649.0
454000.0,45.4,4,Wtórny,Blok,3 pokoje,Gdynia, Chylonia,10000.0
498000.0,37.0,1,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,13459.0
329000.0,17.0,1,Wtórny,Blok,1 pokój,Gdynia, Chylonia,19353.0
580000.0,46.52,3,Wtórny,Blok,2 pokoje,Gdynia, Oksywie,12468.0
720000.0,50.5,3,Wtórny,Blok,2 pokoje,Gdynia, Śródmieście,14257.0
540000.0,57.0,2,Wtórny,Kamienica,3 pokoje,Gdynia, Oksywie,9474.0
630000.0,53.5,0,Wtórny,Blok,3 pokoje,Gdynia, Chylonia,11776.0
910000.0,84.0,1,Wtórny,Blok,4 i więcej,Gdynia, Wielki Kack,10833.0
1600000.0,75.0,1,Wtórny,Apartamentowiec,3 pokoje,Gdynia, Karwiny,21333.0
549000.0,53.0,4,Wtórny,Blok,2 pokoje,Gdynia, Dąbrowa,10358.0
480000.0,46.0,3,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,10435.0
465000.0,48.0,4,Wtórny,Blok,3 pokoje,Gdynia, Chylonia,9688.0
369000.0,38.0,6,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,9711.0
520000.0,31.0,0,Wtórny,Kamienica,2 pokoje,Gdynia, Wzgórze Świętego Maksymiliana,16774.0
250000.0,31.0,6,Wtórny,Blok,1 pokój,Gdynia, Obłuże,8065.0
650000.0,56.0,1,Wtórny,Blok,3 pokoje,Gdynia, Pogórze,11607.0
480000.0,40.0,3,Wtórny,Blok,2 pokoje,Gdynia, Cisowa,12000.0
570000.0,49.0,1,Wtórny,Blok,2 pokoje,Gdynia, Cisowa,11633.0
499000.0,44.97,3,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,11096.0
459000.0,36.6,4,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,12541.0
1150000.0,61.0,7,Pierwotny,Apartamentowiec,2 pokoje,Gdynia, Śródmieście,18852.0
82880.0,51.0,2,Wtórny,Kamienica,3 pokoje,Gdynia, Grabówek,1625.0
415000.0,36.0,7,Wtórny,Blok,2 pokoje,Gdynia, Chylonia,11528.0
305000.0,29.5,4,Wtórny,Blok,1 pokój,Gdynia, Chylonia,10339.0
715000.0,50.99,0,Wtórny,Pozostałe,2 pokoje,Gdańsk, Przymorze Małe,14022.0
316000.0,38.0,4,Wtórny,Blok,2 pokoje,Radom,-,8316.0
358000.0,40.45,4,Wtórny,Blok,2 pokoje,Radom,-,8850.0
380000.0,70.0,4,Wtórny,Blok,4 i więcej,Radom,-,5429.0
350000.0,58.28,1,Wtórny,Blok,3 pokoje,Radom,-,6005.0
319000.0,53.9,2,Wtórny,Blok,3 pokoje,Radom,-,5918.0
339000.0,60.0,4,Wtórny,Blok,3 pokoje,Radom,-,5650.0
239000.0,40.0,4,Wtórny,Blok,2 pokoje,Radom,-,5975.0
344500.0,60.0,3,Wtórny,Blok,3 pokoje,Radom,-,5742.0
510000.0,51.4,1,Wtórny,Blok,2 pokoje,Radom,-,9922.0
299000.0,35.0,7,Wtórny,Blok,2 pokoje,Radom,-,8543.0
563000.0,55.62,4,Wtórny,Blok,2 pokoje,Radom,-,10122.0
530000.0,48.0,2,Wtórny,Blok,2 pokoje,Radom,-,11042.0
210000.0,24.0,1,Wtórny,Blok,1 pokój,Radom,-,8750.0
419000.0,86.0,2,Wtórny,Blok,3 pokoje,Radom,-,4872.0
340000.0,47.0,6,Pierwotny,Apartamentowiec,2 pokoje,Radom,-,7234.0
368000.0,41.0,6,Wtórny,Blok,2 pokoje,Radom,-,8976.0
680000.0,173.0,1,Wtórny,Kamienica,4 i więcej,Radom,-,3931.0
299000.0,51.0,2,Wtórny,Blok,3 pokoje,Radom,-,5863.0
569000.0,70.0,0,Wtórny,Apartamentowiec,3 pokoje,Radom,-,8129.0
495000.0,72.0,2,Wtórny,Blok,4 i więcej,Radom,-,6875.0
323000.0,45.0,0,Wtórny,Blok,2 pokoje,Radom,-,7178.0
379000.0,60.5,2,Wtórny,Blok,3 pokoje,Radom,-,6264.0
359000.0,37.0,2,Wtórny,Blok,2 pokoje,Radom,-,9703.0
200000.0,35.1,2,Wtórny,Blok,1 pokój,Radom,-,5698.0
559000.0,53.0,1,Wtórny,Apartamentowiec,2 pokoje,Radom,-,10547.0
425000.0,50.0,3,Wtórny,Blok,3 pokoje,Radom,-,8500.0
721000.0,76.0,3,Wtórny,Apartamentowiec,3 pokoje,Radom,-,9487.0
660000.0,57.21,1,Wtórny,Blok,3 pokoje,Radom,-,11536.0
390000.0,60.06,10,Wtórny,Blok,3 pokoje,Radom,-,6494.0
459000.0,60.0,4,Wtórny,Blok,4 i więcej,Radom,-,7650.0
385000.0,47.0,3,Wtórny,Blok,2 pokoje,Radom,-,8191.0
449000.0,40.87,2,Wtórny,Blok,2 pokoje,Radom,-,10986.0
420000.0,62.0,1,Wtórny,Blok,3 pokoje,Radom,-,6774.0
340000.0,50.0,6,Wtórny,Blok,2 pokoje,Radom,-,6800.0
460000.0,63.8,1,Wtórny,Blok,3 pokoje,Radom,-,7210.0
315000.0,59.3,4,Wtórny,Blok,3 pokoje,Radom,-,5312.0
476500.0,38.9,0,Pierwotny,Apartamentowiec,2 pokoje,Radom,-,12249.0
499000.0,81.0,3,Wtórny,Blok,4 i więcej,Radom,-,6160.0
199000.0,24.0,7,Wtórny,Blok,1 pokój,Radom,-,8292.0
430000.0,60.0,2,Wtórny,Kamienica,2 pokoje,Radom,-,7167.0
248000.0,36.0,2,Wtórny,Blok,1 pokój,Radom,-,6889.0
247000.0,41.81,10,Wtórny,Blok,2 pokoje,Radom,-,5908.0
410000.0,56.28,0,Wtórny,Blok,2 pokoje,Radom,-,7285.0
452000.0,55.0,3,Wtórny,Blok,3 pokoje,Radom,-,8218.0
450000.0,76.0,0,Wtórny,Blok,3 pokoje,Radom,-,5921.0
385000.0,47.0,8,Wtórny,Blok,3 pokoje,Radom,-,8191.0
608000.0,76.0,4,Wtórny,Blok,3 pokoje,Radom,-,8000.0
489000.0,69.0,2,Wtórny,Blok,3 pokoje,Radom,-,7087.0
235000.0,32.9,4,Wtórny,Blok,1 pokój,Radom,-,7143.0
319000.0,62.0,4,Wtórny,Blok,3 pokoje,Radom,-,5145.0
442000.0,35.0,2,Wtórny,Apartamentowiec,1 pokój,Radom,-,12629.0
450000.0,64.0,6,Wtórny,Blok,3 pokoje,Radom,-,7031.0
240000.0,38.0,8,Wtórny,Blok,2 pokoje,Radom,-,6316.0
389900.0,44.0,6,Wtórny,Blok,3 pokoje,Radom,-,8861.0
809000.0,81.0,1,Wtórny,Apartamentowiec,3 pokoje,Radom,-,9988.0
480000.0,85.0,1,Wtórny,Kamienica,3 pokoje,Radom,-,5647.0
645000.0,61.5,3,Pierwotny,Apartamentowiec,3 pokoje,Radom,-,10488.0
439000.0,50.05,3,Wtórny,Blok,3 pokoje,Radom,-,8771.0
407000.0,44.55,0,Pierwotny,Apartamentowiec,2 pokoje,Radom,-,9136.0
950000.0,76.0,3,Wtórny,Blok,4 i więcej,Radom,-,12500.0
395000.0,46.0,1,Wtórny,Blok,3 pokoje,Radom,-,8587.0
550000.0,47.14,2,Pierwotny,Apartamentowiec,2 pokoje,Radom,-,11667.0
690000.0,62.0,1,Pierwotny,Apartamentowiec,3 pokoje,Radom,-,11129.0
470000.0,64.9,3,Wtórny,Blok,4 i więcej,Radom,-,7242.0
360000.0,67.0,4,Wtórny,Blok,3 pokoje,Radom,-,5373.0
656000.0,80.0,2,Pierwotny,Apartamentowiec,4 i więcej,Radom,-,8200.0
399000.0,66.0,10,Wtórny,Blok,3 pokoje,Radom,-,6045.0
323000.0,65.0,4,Wtórny,Blok,4 i więcej,Radom,-,4969.0
490000.0,69.0,4,Wtórny,Blok,3 pokoje,Radom,-,7101.0
237900.0,45.0,>10,Wtórny,Blok,2 pokoje,Radom,-,5287.0
209900.0,24.04,5,Wtórny,Blok,1 pokój,Radom,-,8731.0
430000.0,45.8,2,Wtórny,Blok,2 pokoje,Radom,-,9389.0
708000.0,59.0,3,Wtórny,Apartamentowiec,3 pokoje,Radom,-,12000.0
229000.0,37.27,1,Wtórny,Kamienica,1 pokój,Radom,-,6144.0
440000.0,58.01,1,Pierwotny,Apartamentowiec,3 pokoje,Radom,-,7585.0
235000.0,40.74,0,Wtórny,Blok,2 pokoje,Radom,-,5768.0
255000.0,46.0,0,Wtórny,Blok,3 pokoje,Radom,-,5543.0
315000.0,59.0,4,Wtórny,Blok,3 pokoje,Radom,-,5339.0
373000.0,64.0,3,Wtórny,Blok,4 i więcej,Radom,-,5828.0
300000.0,53.0,0,Wtórny,Blok,3 pokoje,Radom,-,5660.0
339000.0,54.0,2,Wtórny,Blok,3 pokoje,Radom,-,6278.0
275000.0,53.0,4,Wtórny,Blok,3 pokoje,Radom,-,5189.0
235000.0,37.0,0,Wtórny,Blok,2 pokoje,Radom,-,6351.0
349000.0,55.0,10,Wtórny,Blok,3 pokoje,Radom,-,6345.0
322000.0,58.0,3,Wtórny,Blok,3 pokoje,Radom,-,5552.0
300000.0,38.0,7,Wtórny,Blok,2 pokoje,Radom,-,7895.0
329000.0,40.0,4,Wtórny,Blok,2 pokoje,Radom,-,8225.0
320000.0,43.0,1,Wtórny,Blok,2 pokoje,Radom,-,7442.0
385000.0,53.7,4,Wtórny,Blok,3 pokoje,Radom,-,7169.0
400000.0,58.5,4,Wtórny,Blok,3 pokoje,Radom,-,6838.0
220000.0,33.0,2,Wtórny,Blok,1 pokój,Radom,-,6667.0
650000.0,60.0,4,Wtórny,Blok,3 pokoje,Radom,-,10833.0
275000.0,47.0,3,Wtórny,Blok,3 pokoje,Radom,-,5851.0
245000.0,40.0,10,Wtórny,Blok,2 pokoje,Radom,-,6125.0
510000.0,61.59,7,Pierwotny,Blok,3 pokoje,Radom,-,8281.0
375000.0,46.0,10,Wtórny,Blok,2 pokoje,Radom,-,8152.0
450000.0,85.0,3,Wtórny,Blok,4 i więcej,Radom,-,5294.0
305000.0,47.65,2,Wtórny,Blok,2 pokoje,Radom,-,6401.0
379000.0,60.5,9,Wtórny,Blok,3 pokoje,Radom,-,6264.0
250000.0,40.0,2,Wtórny,Blok,2 pokoje,Radom,-,6250.0
335000.0,56.0,4,Wtórny,Blok,3 pokoje,Radom,-,5982.0
375000.0,48.0,4,Wtórny,Blok,2 pokoje,Radom,-,7812.0
370000.0,58.46,4,Wtórny,Blok,3 pokoje,Radom,-,6329.0
599000.0,65.0,2,Wtórny,Blok,2 pokoje,Radom,-,9215.0
389000.0,47.5,0,Wtórny,Blok,3 pokoje,Radom,-,8189.0
385000.0,49.37,6,Pierwotny,Blok,2 pokoje,Radom,-,7798.0
389000.0,39.0,2,Wtórny,Blok,2 pokoje,Radom,-,9974.0
730000.0,173.0,1,Wtórny,Kamienica,4 i więcej,Radom,-,4220.0
435000.0,58.0,3,Wtórny,Blok,3 pokoje,Radom,-,7500.0
460000.0,55.0,1,Wtórny,Blok,3 pokoje,Radom,-,8364.0
185000.0,29.0,4,Wtórny,Blok,1 pokój,Radom,-,6379.0
320000.0,51.0,7,Wtórny,Blok,2 pokoje,Radom,-,6275.0
449000.0,46.2,4,Wtórny,Blok,3 pokoje,Kielce,-,9719.0
540000.0,52.3,2,Wtórny,Blok,3 pokoje,Kielce,-,10325.0
459000.0,46.2,1,Wtórny,Blok,2 pokoje,Kielce,-,9935.0
315000.0,27.0,3,Wtórny,Blok,2 pokoje,Kielce,-,11667.0
520000.0,56.0,2,Wtórny,Kamienica,3 pokoje,Kielce,-,9286.0
450000.0,46.4,3,Wtórny,Blok,3 pokoje,Kielce,-,9698.0
739000.0,67.55,1,Wtórny,Apartamentowiec,3 pokoje,Kielce,-,10940.0
414414.0,48.0,4,Wtórny,Blok,3 pokoje,Kielce,-,8634.0
325000.0,29.2,10,Wtórny,Blok,1 pokój,Kielce,-,11130.0
387000.0,48.3,3,Wtórny,Blok,2 pokoje,Kielce,-,8012.0
540000.0,54.25,7,Pierwotny,Blok,2 pokoje,Kielce,-,9954.0
468000.0,48.5,1,Wtórny,Blok,3 pokoje,Kielce,-,9649.0
415000.0,45.17,0,Wtórny,Blok,2 pokoje,Kielce,-,9188.0
450000.0,50.0,4,Wtórny,Blok,2 pokoje,Kielce,-,9000.0
420000.0,48.4,3,Wtórny,Blok,3 pokoje,Kielce,-,8678.0
410000.0,37.0,1,Wtórny,Blok,2 pokoje,Kielce,-,11081.0
320000.0,39.5,4,Wtórny,Kamienica,2 pokoje,Kielce,-,8101.0
479000.0,55.5,0,Wtórny,Blok,3 pokoje,Kielce,-,8631.0
850000.0,63.0,0,Wtórny,Blok,3 pokoje,Kielce,-,13492.0
1249000.0,95.25,2,Wtórny,Apartamentowiec,3 pokoje,Kielce,-,13113.0
468000.0,36.0,1,Wtórny,Blok,3 pokoje,Kielce,-,13000.0
482000.0,48.3,3,Wtórny,Blok,3 pokoje,Kielce,-,9979.0
479000.0,46.7,3,Wtórny,Blok,3 pokoje,Kielce,-,10257.0
269000.0,30.0,4,Wtórny,Blok,1 pokój,Kielce,-,8967.0
569000.0,59.0,0,Wtórny,Blok,3 pokoje,Kielce,-,9644.0
245000.0,24.5,3,Wtórny,Blok,1 pokój,Kielce,-,10000.0
1099000.0,85.0,4,Wtórny,Apartamentowiec,4 i więcej,Kielce,-,12929.0
347000.0,30.95,5,Pierwotny,Apartamentowiec,2 pokoje,Kielce,-,11212.0
621000.0,46.0,4,Wtórny,Apartamentowiec,2 pokoje,Kielce,-,13500.0
425000.0,40.0,3,Wtórny,Blok,2 pokoje,Kielce,-,10625.0
750000.0,76.0,3,Wtórny,Blok,4 i więcej,Kielce,-,9868.0
639000.0,57.08,8,Pierwotny,Apartamentowiec,3 pokoje,Kielce,-,11195.0
299000.0,36.78,4,Wtórny,Blok,1 pokój,Kielce,-,8129.0
1562960.0,108.0,3,Pierwotny,Apartamentowiec,4 i więcej,Kielce,-,14472.0
497000.0,46.86,7,Pierwotny,Apartamentowiec,3 pokoje,Kielce,-,10606.0
459000.0,42.6,2,Wtórny,Blok,3 pokoje,Kielce,-,10775.0
535000.0,33.0,1,Wtórny,Kamienica,2 pokoje,Kielce,-,16212.0
310000.0,37.1,4,Wtórny,Blok,2 pokoje,Kielce,-,8356.0
395000.0,52.0,6,Wtórny,Blok,2 pokoje,Kielce,-,7596.0
650000.0,56.0,5,Pierwotny,Apartamentowiec,3 pokoje,Kielce,-,11607.0
406000.0,58.11,0,Wtórny,Blok,3 pokoje,Kielce,-,6987.0
460000.0,46.2,8,Wtórny,Blok,2 pokoje,Kielce,-,9957.0
450000.0,53.71,8,Wtórny,Blok,3 pokoje,Kielce,-,8378.0
350000.0,37.0,0,Pierwotny,Blok,2 pokoje,Kielce,-,9459.0
590000.0,59.0,1,Pierwotny,Blok,3 pokoje,Kielce,-,10000.0
889000.0,96.0,1,Wtórny,Blok,3 pokoje,Kielce,-,9260.0
611660.0,34.0,1,Wtórny,Apartamentowiec,1 pokój,Kielce,-,17990.0
287000.0,28.0,6,Wtórny,Blok,1 pokój,Kielce,-,10250.0
299000.0,36.0,6,Wtórny,Blok,1 pokój,Kielce,-,8306.0
500000.0,60.0,8,Wtórny,Blok,4 i więcej,Kielce,-,8333.0
415000.0,40.0,0,Wtórny,Blok,3 pokoje,Kielce,-,10375.0
610000.0,63.0,1,Wtórny,Blok,3 pokoje,Kielce,-,9683.0
680000.0,26.71,3,Pierwotny,Apartamentowiec,2 pokoje,Kielce,-,25459.0
579000.0,55.5,0,Wtórny,Blok,3 pokoje,Kielce,-,10432.0
643500.0,45.0,1,Wtórny,Apartamentowiec,2 pokoje,Kielce,-,14300.0
299000.0,31.0,9,Wtórny,Blok,1 pokój,Kielce,-,9645.0
749000.0,65.5,2,Wtórny,Apartamentowiec,3 pokoje,Kielce,-,11435.0
315000.0,33.3,5,Wtórny,Blok,1 pokój,Kielce,-,9459.0
720000.0,81.0,2,Wtórny,Apartamentowiec,3 pokoje,Kielce,-,8889.0
270000.0,36.7,1,Wtórny,Blok,2 pokoje,Kielce,-,7357.0
299000.0,39.6,7,Wtórny,Blok,2 pokoje,Kielce,-,7551.0
693875.0,55.51,>10,Pierwotny,Apartamentowiec,3 pokoje,Kielce,-,12500.0
415000.0,53.13,3,Wtórny,Blok,3 pokoje,Kielce,-,7811.0
670000.0,55.24,5,Wtórny,Apartamentowiec,2 pokoje,Kielce,-,12129.0
849000.0,67.04,4,Pierwotny,Blok,3 pokoje,Kielce,-,12664.0
299000.0,36.78,4,Wtórny,Blok,1 pokój,Kielce,-,8129.0
839000.0,70.0,0,Wtórny,Apartamentowiec,3 pokoje,Kielce,-,11986.0
590550.0,63.5,2,Wtórny,Blok,3 pokoje,Kielce,-,9300.0
390000.0,41.8,4,Wtórny,Kamienica,2 pokoje,Kielce,-,9330.0
420000.0,64.0,9,Wtórny,Blok,3 pokoje,Kielce,-,6562.0
612000.0,51.0,0,Pierwotny,Apartamentowiec,3 pokoje,Kielce,-,12000.0
662000.0,56.03,4,Pierwotny,Apartamentowiec,3 pokoje,Kielce,-,11815.0
307000.0,32.7,5,Wtórny,Kamienica,1 pokój,Kielce,-,9388.0
419000.0,35.0,1,Pierwotny,Apartamentowiec,1 pokój,Kielce,-,11971.0
389900.0,46.0,0,Wtórny,Blok,2 pokoje,Kielce,-,8476.0
330000.0,39.36,4,Wtórny,Blok,2 pokoje,Kielce,-,8384.0
330000.0,36.2,4,Wtórny,Blok,2 pokoje,Kielce,-,9116.0
348500.0,41.8,7,Wtórny,Blok,2 pokoje,Kielce,-,8337.0
359000.0,36.87,4,Wtórny,Blok,1 pokój,Kielce,-,9737.0
338000.0,46.7,10,Wtórny,Blok,2 pokoje,Kielce,-,7238.0
460000.0,60.0,4,Wtórny,Blok,3 pokoje,Kielce,-,7667.0
562000.0,40.46,1,Wtórny,Kamienica,2 pokoje,Kielce,-,13890.0
404200.0,47.0,7,Wtórny,Blok,2 pokoje,Kielce,-,8600.0
585000.0,42.66,1,Wtórny,Apartamentowiec,2 pokoje,Kielce,-,13713.0
372000.0,48.0,7,Wtórny,Blok,2 pokoje,Kielce,-,7750.0
590000.0,82.0,3,Wtórny,Blok,4 i więcej,Kielce,-,7195.0
340000.0,39.4,10,Wtórny,Blok,2 pokoje,Kielce,-,8629.0
490000.0,59.6,2,Wtórny,Blok,3 pokoje,Kielce,-,8221.0
680000.0,87.18,1,Wtórny,Kamienica,3 pokoje,Kielce,-,7800.0
389000.0,47.8,2,Wtórny,Blok,2 pokoje,Kielce,-,8138.0
299000.0,35.44,7,Wtórny,Blok,2 pokoje,Kielce,-,8437.0
270000.0,27.0,2,Wtórny,Blok,1 pokój,Kielce,-,10000.0
760000.0,77.0,1,Wtórny,Apartamentowiec,4 i więcej,Kielce,-,9870.0
375000.0,51.0,1,Wtórny,Blok,2 pokoje,Kielce,-,7353.0
429000.0,48.0,1,Wtórny,Blok,2 pokoje,Kielce,-,8938.0
770000.0,76.2,1,Wtórny,Blok,4 i więcej,Kielce,-,10105.0
295000.0,30.0,7,Wtórny,Blok,1 pokój,Kielce,-,9833.0
499000.0,65.1,0,Wtórny,Kamienica,2 pokoje,Kielce,-,7665.0
779899.0,100.25,0,Pierwotny,Apartamentowiec,4 i więcej,Kielce,-,7780.0
455000.0,54.0,3,Wtórny,Blok,3 pokoje,Kielce,-,8426.0
729000.0,67.76,0,Wtórny,Blok,4 i więcej,Kielce,-,10759.0
498000.0,39.6,2,Wtórny,Blok,2 pokoje,Kielce,-,12576.0
400000.0,64.0,4,Wtórny,Blok,4 i więcej,Kielce,-,6250.0
618000.0,39.17,6,Wtórny,Apartamentowiec,2 pokoje,Kielce,-,15777.0
585000.0,50.0,0,Wtórny,Apartamentowiec,2 pokoje,Kielce,-,11700.0
461060.0,56.0,0,Pierwotny,Apartamentowiec,3 pokoje,Kielce,-,8233.0
225000.0,26.0,4,Wtórny,Blok,1 pokój,Kielce,-,8654.0
585000.0,63.4,4,Wtórny,Blok,3 pokoje,Kielce,-,9227.0
350000.0,39.0,3,Wtórny,Blok,2 pokoje,Kielce,-,8974.0
419000.0,49.0,6,Wtórny,Blok,2 pokoje,Kielce,-,8551.0
560000.0,64.0,3,Wtórny,Blok,3 pokoje,Kielce,-,8750.0
620000.0,48.53,5,Pierwotny,Apartamentowiec,2 pokoje,Kielce,-,12776.0
290000.0,37.0,3,Wtórny,Kamienica,1 pokój,Kielce,-,7838.0
499000.0,50.0,2,Wtórny,Blok,3 pokoje,Kielce,-,9980.0
593000.0,40.73,3,Pierwotny,Apartamentowiec,2 pokoje,Kielce,-,14559.0
340000.0,48.0,4,Wtórny,Blok,2 pokoje,Kielce,-,7083.0
560000.0,45.0,1,Wtórny,Apartamentowiec,2 pokoje,Kielce,-,12444.0
280000.0,29.75,8,Wtórny,Blok,1 pokój,Kielce,-,9412.0
537000.0,68.0,3,Wtórny,Blok,4 i więcej,Kielce,-,7897.0
349000.0,48.9,3,Wtórny,Blok,2 pokoje,Zamość,-,7137.0
639000.0,58.5,2,Wtórny,Apartamentowiec,2 pokoje,Zamość,-,10923.0
380000.0,58.0,4,Wtórny,Blok,2 pokoje,Zamość,-,6552.0
310000.0,63.0,9,Wtórny,Blok,3 pokoje,Zamość,-,4921.0
288000.0,47.0,0,Wtórny,Blok,3 pokoje,Zamość,-,6128.0
399000.0,44.5,0,Wtórny,Blok,3 pokoje,Zamość,-,8966.0
390000.0,64.0,3,Wtórny,Blok,3 pokoje,Zamość,-,6094.0
340000.0,46.7,2,Wtórny,Blok,2 pokoje,Zamość,-,7281.0
345000.0,56.0,3,Wtórny,Blok,3 pokoje,Zamość,-,6161.0
460000.0,72.0,4,Wtórny,Blok,3 pokoje,Zamość,-,6389.0
489000.0,68.0,0,Wtórny,Blok,4 i więcej,Zamość,-,7191.0
495000.0,54.0,3,Pierwotny,Blok,2 pokoje,Zamość,-,9167.0
329000.0,61.0,3,Wtórny,Blok,3 pokoje,Zamość,-,5393.0
315000.0,36.0,1,Wtórny,Blok,1 pokój,Zamość,-,8750.0
320000.0,38.0,2,Wtórny,Blok,2 pokoje,Zamość,-,8421.0
390000.0,66.05,3,Wtórny,Blok,3 pokoje,Zamość,-,5905.0
305000.0,30.56,2,Wtórny,Kamienica,1 pokój,Zamość,-,9980.0
429000.0,49.41,0,Wtórny,Kamienica,2 pokoje,Zamość,-,8682.0
325000.0,49.41,0,Wtórny,Kamienica,2 pokoje,Zamość,-,6578.0
345000.0,64.5,7,Wtórny,Blok,3 pokoje,Zamość,-,5349.0
460000.0,63.01,1,Wtórny,Blok,3 pokoje,Zamość,-,7300.0
310000.0,51.25,6,Wtórny,Blok,2 pokoje,Zamość,-,6049.0
335000.0,47.25,7,Wtórny,Blok,2 pokoje,Zamość,-,7090.0
245000.0,38.0,5,Wtórny,Kamienica,2 pokoje,Zamość,-,6447.0
382000.0,52.0,0,Wtórny,Blok,2 pokoje,Zamość,-,7346.0
380000.0,56.0,2,Wtórny,Blok,3 pokoje,Zamość,-,6786.0
360000.0,56.0,1,Wtórny,Blok,2 pokoje,Zamość,-,6429.0
310000.0,46.12,4,Wtórny,Blok,2 pokoje,Zamość,-,6722.0
378000.0,62.0,3,Wtórny,Blok,3 pokoje,Zamość,-,6097.0
380000.0,51.6,2,Wtórny,Blok,2 pokoje,Zamość,-,7364.0
295000.0,45.0,2,Wtórny,Blok,3 pokoje,Zamość,-,6556.0
